SurveyID,Data_Source,Region,System,Waterbody,Species,Life Stage,IndexType,Year,n,n_pos,prop_pos,Index,SE,CV,LCI,UCI,ForModelingUse
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1981,50,5,0.1,1.09,0.85,0.77,0.08,3,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1982,49,31,0.63,76.73,33.93,0.44,42.8,110.67,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1982,49,31,0.63,53.15,16.38,0.31,30.61,92.06,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1983,50,20,0.4,139.25,84.76,0.61,54.48,224.01,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1983,50,20,0.4,389.47,298.18,0.77,21.32,1071.03,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1984,53,20,0.38,22.57,12.44,0.55,10.13,35.01,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1984,53,20,0.38,10.74,5.24,0.49,2.44,23.12,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1985,51,16,0.31,273.34,211.56,0.77,61.78,484.9,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1985,51,16,0.31,71.86,56.48,0.79,12.64,205.12,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1986,55,19,0.35,10.66,5.73,0.54,4.93,16.38,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1986,55,19,0.35,3.59,2.48,0.69,1.09,9.1,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1987,55,14,0.25,32.58,21.37,0.66,11.21,53.94,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1987,55,14,0.25,4.62,2.07,0.45,0.83,8.7,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1988,52,14,0.27,12.14,7.49,0.62,4.66,19.63,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1988,52,14,0.27,9.54,11.77,1.23,0.52,36.37,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1989,55,1,0.02,0.02,0.02,1,0,0.04,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1989,55,1,0.02,0.01,0.01,0.78,0,0.02,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1990,55,19,0.35,8.25,4.5,0.55,3.75,12.75,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1990,55,19,0.35,4.88,1.91,0.39,2.01,9.2,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1991,55,7,0.13,9.19,7.33,0.8,1.86,16.52,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1991,55,7,0.13,2.93,2.63,0.9,0.11,7.71,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1992,55,2,0.04,0.93,0.86,0.92,0.07,1.78,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1992,55,2,0.04,0.55,0.59,1.07,0,1.88,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1993,47,10,0.21,21.11,15.93,0.75,5.18,37.05,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1993,47,10,0.21,35.63,34.6,0.97,0.8,112.79,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1994,41,0,0,0,0,,0,0,1
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1995,65,10,0.15,1.13,0.56,0.49,0.58,1.69,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1995,65,10,0.15,0.43,0.22,0.51,0.08,0.87,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1996,63,20,0.32,7.96,4.28,0.54,3.68,12.24,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1996,63,20,0.32,10.24,10.74,1.05,0.63,31.8,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1997,63,15,0.24,6.1,2.89,0.47,3.21,9,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1997,63,15,0.24,7.11,5.1,0.72,1.32,18.82,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1998,67,6,0.09,0.35,0.19,0.55,0.16,0.54,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1998,67,6,0.09,0.12,0.06,0.54,0.02,0.26,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,1999,64,5,0.08,1.37,1.02,0.74,0.35,2.39,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,1999,64,5,0.08,0.26,0.2,0.78,0,0.69,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2000,63,13,0.21,1.41,0.65,0.46,0.76,2.06,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2000,63,13,0.21,0.67,0.44,0.66,0.19,1.98,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2001,63,11,0.17,4.21,2.06,0.49,2.15,6.27,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2001,63,11,0.17,1.31,0.81,0.62,0.16,3.58,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2002,63,6,0.1,0.71,0.4,0.56,0.31,1.11,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2002,63,6,0.1,0.34,0.28,0.83,0.03,1.15,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2003,63,10,0.16,1.41,0.64,0.45,0.77,2.04,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2003,63,10,0.16,0.46,0.25,0.54,0.12,1.04,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2004,66,16,0.24,14.29,8.62,0.6,5.67,22.91,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2004,66,16,0.24,6.4,3.56,0.56,0.8,12.59,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2005,63,12,0.19,5.52,3.26,0.59,2.27,8.78,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2005,63,12,0.19,3.34,1.82,0.54,0.74,7.72,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2006,63,3,0.05,0.41,0.34,0.82,0.07,0.75,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2006,63,3,0.05,0.12,0.15,1.24,0,0.43,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2007,63,2,0.03,0.25,0.24,0.94,0.02,0.49,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2007,63,2,0.03,0.09,0.09,0.96,0,0.33,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2008,241,9,0.04,4.93,3.52,0.71,1.41,8.45,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2008,241,9,0.04,0.57,0.22,0.39,0.09,0.92,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2009,116,6,0.05,0.49,0.32,0.66,0.17,0.81,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2009,116,6,0.05,0.17,0.11,0.65,0.01,0.39,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2010,116,10,0.09,22.12,17.64,0.8,4.48,39.75,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2010,116,10,0.09,3.91,2.11,0.54,0.9,7.64,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2011,113,6,0.05,0.29,0.15,0.52,0.14,0.43,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2011,113,6,0.05,0.54,0.56,1.03,0.01,1.81,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2012,114,2,0.02,0.26,0.2,0.74,0.07,0.46,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2012,114,2,0.02,0.51,0.52,1.02,0,1.89,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2013,114,20,0.18,9.61,5.45,0.57,4.16,15.07,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2013,114,20,0.18,3.52,2.28,0.65,0.45,8.49,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2014,116,12,0.1,2.81,1.74,0.62,1.07,4.54,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2014,116,12,0.1,1.78,0.87,0.49,0.21,3.61,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2015,114,23,0.2,5.27,2.71,0.51,2.57,7.98,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2015,114,23,0.2,9.26,4.4,0.47,1.01,16.81,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2016,111,3,0.03,2.77,2.57,0.93,0.2,5.34,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2016,111,3,0.03,0.65,0.6,0.92,0,2.07,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2017,116,13,0.11,2.08,1.19,0.57,0.89,3.27,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2017,116,13,0.11,1.11,0.63,0.57,0.07,2.63,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2018,116,16,0.14,19.96,15.02,0.75,4.94,34.98,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2018,116,16,0.14,4.36,3,0.69,1.02,11.62,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2019,112,50,0.45,49.51,20.74,0.42,28.77,70.26,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2019,112,50,0.45,33.24,14.66,0.44,11.58,61.21,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2020,116,5,0.04,1.34,1.02,0.76,0.32,2.35,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2020,116,5,0.04,0.64,0.57,0.89,0.01,1.89,0
35,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Delta mean,2021,115,15,0.13,6.6,3.87,0.59,2.74,10.47,1
36,NC_Albemarle Sound Seine Survey P100 (Core 11 stations),MAT,Albermarle Sound,Albermarle Sound,Blueback,YOY,Standardized,2021,115,15,0.13,2.31,1.34,0.58,0.37,5.55,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1982,71,16,0.23,2.89,1.38,0.48,1.5,4.27,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1982,71,16,0.23,1.79,2.31,1.29,0.03,6.61,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1983,99,6,0.06,0.45,0.28,0.63,0.17,0.73,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1983,99,6,0.06,0.15,0.1,0.67,0.01,0.38,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1984,49,14,0.29,2.06,0.86,0.42,1.2,2.92,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1984,49,14,0.29,1.68,0.83,0.5,0.22,3.73,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1985,56,1,0.02,0.02,0.02,1,0,0.04,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1985,56,1,0.02,0.02,0.02,1.07,0,0.07,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1986,63,7,0.11,0.52,0.27,0.52,0.25,0.79,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1986,63,7,0.11,0.19,0.1,0.54,0.05,0.46,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1987,63,1,0.02,0.02,0.02,1,0,0.03,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1987,63,1,0.02,0.01,0.01,0.89,0,0.04,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1988,56,2,0.04,0.04,0.03,0.7,0.01,0.06,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1988,56,2,0.04,0.03,0.03,1.32,0,0.13,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1989,56,3,0.05,0.1,0.07,0.67,0.03,0.17,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1989,56,3,0.05,0.12,0.09,0.75,0,0.37,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1990,55,6,0.11,0.52,0.3,0.58,0.22,0.82,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1990,55,6,0.11,0.3,0.14,0.47,0.06,0.53,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1991,53,3,0.06,0.09,0.06,0.64,0.03,0.15,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1991,53,3,0.06,0.07,0.05,0.71,0,0.17,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1992,51,5,0.1,0.1,0.04,0.43,0.06,0.14,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1992,51,5,0.1,0.11,0.05,0.47,0.02,0.23,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1993,54,3,0.06,0.06,0.03,0.57,0.02,0.09,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1993,54,3,0.06,0.05,0.03,0.53,0,0.09,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1994,1,0,0,0,0,,0,0,1
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1995,56,2,0.04,0.04,0.03,0.7,0.01,0.06,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1995,56,2,0.04,0.03,0.02,0.53,0,0.06,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1996,54,19,0.35,2.14,0.81,0.38,1.33,2.96,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1996,54,19,0.35,3.52,1.79,0.51,1.01,6.79,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1997,40,4,0.1,2.11,1.64,0.78,0.46,3.75,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1997,40,4,0.1,2.88,3.21,1.11,0.04,10.4,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1998,54,4,0.07,0.11,0.06,0.54,0.05,0.17,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1998,54,4,0.07,0.08,0.08,0.97,0,0.24,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,1999,54,3,0.06,0.06,0.03,0.57,0.02,0.09,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,1999,54,3,0.06,0.07,0.04,0.64,0,0.17,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2000,56,14,0.25,0.77,0.28,0.36,0.49,1.04,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2000,56,14,0.25,1.01,0.57,0.57,0.22,2.19,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2001,56,13,0.23,0.52,0.17,0.32,0.35,0.69,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2001,56,13,0.23,0.49,0.13,0.26,0.22,0.64,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2002,55,14,0.25,1.78,0.76,0.43,1.02,2.54,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2002,55,14,0.25,1.68,0.82,0.49,0.47,3.27,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2003,56,23,0.41,4.74,1.62,0.34,3.12,6.35,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2003,56,23,0.41,6.34,2.37,0.37,2.54,11.47,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2004,55,18,0.33,1.34,0.41,0.31,0.93,1.76,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2004,55,18,0.33,1.13,0.31,0.27,0.64,1.84,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2005,56,7,0.13,0.65,0.33,0.51,0.32,0.98,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2005,56,7,0.13,0.46,0.21,0.46,0.18,0.92,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2006,56,4,0.07,0.07,0.03,0.49,0.04,0.11,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2006,56,4,0.07,0.07,0.03,0.45,0.02,0.14,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2007,56,1,0.02,0.04,0.04,1,0,0.07,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2007,56,1,0.02,0.02,0.02,0.88,0,0.07,0
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2008,56,0,0,0,0,,0,0,1
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2009,56,0,0,0,0,,0,0,1
39,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Delta mean,2010,56,12,0.21,0.65,0.24,0.38,0.4,0.89,1
40,NC_Albemarle Sound Trawl Survey P100 (Hassler Trawls_7 stations),MAT,Albermarle Sound,Albermarle Sound,Alewife,Adult,Standardized,2010,56,12,0.21,0.39,0.13,0.34,0.18,0.69,0
